DATE,BALANCE,EQUITY,DEPOSIT_LOAD,Trade_Profit,Equity,Peak_Equity,Drawdown_USD,Drawdown_Pct,Trade_Return_Pct
2025-07-29 10:30:00,21364.38,21364.38,0.0,0.0,21364.38,21722.71,-358.3299999999981,-1.6495639816578966,0.0
2025-07-30 10:08:00,21262.92,21370.19,0.5147,-101.46000000000276,21262.92,21722.71,-459.7900000000009,-2.116632777402087,-0.47490261828334246
2025-07-30 15:19:00,21262.92,21272.21,0.0,0.0,21262.92,21722.71,-459.7900000000009,-2.116632777402087,0.0
2025-07-30 15:30:00,21262.92,21262.92,0.0,0.0,21262.92,21722.71,-459.7900000000009,-2.116632777402087,0.0
2025-07-31 11:09:00,21415.7,21249.9,0.0,152.78000000000247,21415.7,21722.71,-307.0099999999984,-1.4133135322434374,0.718527840955064
2025-07-31 19:17:00,21415.7,21428.37,0.42,0.0,21415.7,21722.71,-307.0099999999984,-1.4133135322434374,0.0
2025-07-31 20:00:00,21415.7,21415.7,0.0,0.0,21415.7,21722.71,-307.0099999999984,-1.4133135322434374,0.0
2025-08-01 07:21:00,22169.81,21384.95,0.0,754.1100000000006,22169.81,22169.81,0.0,0.0,3.5212951246048485
2025-08-01 17:00:00,22169.81,22269.18,0.9206,0.0,22169.81,22169.81,0.0,0.0,0.0
2025-08-01 20:00:00,22169.81,22169.81,0.0,0.0,22169.81,22169.81,0.0,0.0,0.0
2025-08-04 11:37:00,22066.62,22192.52,0.4281,-103.19000000000233,22066.62,22169.81,-103.19000000000233,-0.46545279368655984,-0.46545279368655984
2025-08-04 15:34:00,22066.62,22067.92,0.0,0.0,22066.62,22169.81,-103.19000000000233,-0.46545279368655984,0.0
2025-08-04 15:35:00,22066.62,22066.62,0.0,0.0,22066.62,22169.81,-103.19000000000233,-0.46545279368655984,0.0
2025-08-05 07:55:00,22110.11,22025.47,0.0,43.4900000000016,22110.11,22169.81,-59.70000000000073,-0.2692851224254999,0.1970850089411138
2025-08-05 16:54:00,22110.11,22155.14,0.5191,0.0,22110.11,22169.81,-59.70000000000073,-0.2692851224254999,0.0
2025-08-05 20:00:00,22110.11,22110.11,0.0,0.0,22110.11,22169.81,-59.70000000000073,-0.2692851224254999,0.0
2025-08-06 07:34:00,22009.2,22115.57,0.7913,-100.90999999999985,22009.2,22169.81,-160.61000000000058,-0.7244536601802206,-0.4563975484518161
2025-08-06 11:23:00,22009.2,22012.5,0.0,0.0,22009.2,22169.81,-160.61000000000058,-0.7244536601802206,0.0
2025-08-06 11:24:00,22009.2,22009.2,0.0,0.0,22009.2,22169.81,-160.61000000000058,-0.7244536601802206,0.0
2025-08-07 10:51:00,21969.15,22088.43,0.5885,-40.04999999999927,21969.15,22169.81,-200.65999999999985,-0.9051047347721962,-0.1819693582683572
2025-08-07 18:04:00,21969.15,21929.75,0.0,0.0,21969.15,22169.81,-200.65999999999985,-0.9051047347721962,0.0
2025-08-07 20:00:00,21969.15,21969.15,0.0,0.0,21969.15,22169.81,-200.65999999999985,-0.9051047347721962,0.0
2025-08-08 10:08:00,22022.31,21932.22,0.0,53.159999999999854,22022.31,22169.81,-147.5,-0.665319188572207,0.24197567953243457
2025-08-08 16:55:00,22022.31,22047.39,0.4989,0.0,22022.31,22169.81,-147.5,-0.665319188572207,0.0
2025-08-08 20:00:00,22022.31,22022.31,0.0,0.0,22022.31,22169.81,-147.5,-0.665319188572207,0.0
2025-08-11 11:05:00,21914.59,22035.42,0.953,-107.72000000000116,21914.59,22169.81,-255.22000000000116,-1.15120517496542,-0.4891403308735603
2025-08-11 14:04:00,21914.59,21915.44,0.0,0.0,21914.59,22169.81,-255.22000000000116,-1.15120517496542,0.0
2025-08-11 14:05:00,21914.59,21914.59,0.0,0.0,21914.59,22169.81,-255.22000000000116,-1.15120517496542,0.0
2025-08-12 12:34:00,21812.51,21883.04,0.0,-102.08000000000175,21812.51,22169.81,-357.3000000000029,-1.6116511598430607,-0.46580839522893996
2025-08-12 15:27:00,21812.51,21935.5,1.0257,0.0,21812.51,22169.81,-357.3000000000029,-1.6116511598430607,0.0
2025-08-12 15:30:00,21812.51,21812.51,0.0,0.0,21812.51,22169.81,-357.3000000000029,-1.6116511598430607,0.0
2025-08-13 10:12:00,21878.15,21811.25,0.0,65.64000000000306,21878.15,22169.81,-291.65999999999985,-1.3155728443319985,0.30092822880082604
2025-08-13 18:08:00,21878.15,21932.64,0.7067,0.0,21878.15,22169.81,-291.65999999999985,-1.3155728443319985,0.0
2025-08-13 20:00:00,21878.15,21878.15,0.0,0.0,21878.15,22169.81,-291.65999999999985,-1.3155728443319985,0.0
2025-08-14 09:26:00,21774.49,21895.71,0.3882,-103.65999999999985,21774.49,22169.81,-395.3199999999997,-1.7831456381448452,-0.4738060576419846
2025-08-14 16:24:00,21774.49,21776.55,0.0,0.0,21774.49,22169.81,-395.3199999999997,-1.7831456381448452,0.0
2025-08-14 16:25:00,21774.49,21774.49,0.0,0.0,21774.49,22169.81,-395.3199999999997,-1.7831456381448452,0.0
2025-08-15 15:31:00,21770.5,21760.8,0.0,-3.9900000000016007,21770.5,22169.81,-399.3100000000013,-1.8011430860255515,-0.01832419496393073
2025-08-15 15:41:00,21770.5,21837.75,0.4808,0.0,21770.5,22169.81,-399.3100000000013,-1.8011430860255515,0.0
2025-08-15 20:00:00,21770.5,21770.5,0.0,0.0,21770.5,22169.81,-399.3100000000013,-1.8011430860255515,0.0
2025-08-18 10:14:00,21663.78,21774.78,0.8037,-106.72000000000116,21663.78,22169.81,-506.0300000000025,-2.282518433852173,-0.4902046347121157
2025-08-18 15:00:00,21663.78,21664.73,0.0,0.0,21663.78,22169.81,-506.0300000000025,-2.282518433852173,0.0
2025-08-18 15:10:00,21663.78,21663.78,0.0,0.0,21663.78,22169.81,-506.0300000000025,-2.282518433852173,0.0
2025-08-19 10:07:00,21661.14,21681.06,0.6918,-2.639999999999418,21661.14,22169.81,-508.6700000000019,-2.2944265196679714,-0.01218623896660425
2025-08-19 16:13:00,21661.14,21604.76,0.0,0.0,21661.14,22169.81,-508.6700000000019,-2.2944265196679714,0.0
2025-08-19 20:00:00,21661.14,21661.14,0.0,0.0,21661.14,22169.81,-508.6700000000019,-2.2944265196679714,0.0
2025-08-20 10:55:00,21731.31,21585.74,0.0,70.17000000000189,21731.31,22169.81,-438.5,-1.977915011450256,0.323944169143461
2025-08-20 17:54:00,21731.31,21793.9,0.8489,0.0,21731.31,22169.81,-438.5,-1.977915011450256,0.0
2025-08-20 20:00:00,21731.31,21731.31,0.0,0.0,21731.31,22169.81,-438.5,-1.977915011450256,0.0
2025-08-21 09:32:00,22025.84,21695.12,0.0,294.52999999999884,22025.84,22169.81,-143.97000000000116,-0.6493966344321451,1.3553255648186824
2025-08-21 18:11:00,22025.84,22070.94,1.3139,0.0,22025.84,22169.81,-143.97000000000116,-0.6493966344321451,0.0
2025-08-21 20:00:00,22025.84,22025.84,0.0,0.0,22025.84,22169.81,-143.97000000000116,-0.6493966344321451,0.0
2025-08-22 08:03:00,21924.49,22039.09,0.7714,-101.34999999999854,21924.49,22169.81,-245.3199999999997,-1.10654985315616,-0.4601413612375217
2025-08-22 10:27:00,21924.49,21953.9,0.0,0.0,21924.49,22169.81,-245.3199999999997,-1.10654985315616,0.0
2025-08-22 17:00:00,21924.49,21924.49,0.0,0.0,21924.49,22169.81,-245.3199999999997,-1.10654985315616,0.0
2025-08-25 17:03:00,21922.18,21869.98,0.0,-2.3100000000013097,21922.18,22169.81,-247.63000000000102,-1.1169694282449916,-0.010536162984869018
2025-08-25 18:50:00,21922.18,21950.94,0.7061,0.0,21922.18,22169.81,-247.63000000000102,-1.1169694282449916,0.0
2025-08-25 20:00:00,21922.18,21922.18,0.0,0.0,21922.18,22169.81,-247.63000000000102,-1.1169694282449916,0.0
2025-08-26 10:12:00,21855.02,21924.48,0.3877,-67.15999999999985,21855.02,22169.81,-314.7900000000009,-1.4199039143772583,-0.3063563933878832
2025-08-26 19:24:00,21855.02,21830.53,0.0,0.0,21855.02,22169.81,-314.7900000000009,-1.4199039143772583,0.0
2025-08-26 20:00:00,21855.02,21855.02,0.0,0.0,21855.02,22169.81,-314.7900000000009,-1.4199039143772583,0.0
2025-08-27 14:02:00,21751.6,21918.79,0.6843,-103.42000000000189,21751.6,22169.81,-418.21000000000276,-1.886394154934132,-0.4732093587651802
2025-08-27 19:48:00,21751.6,21752.83,0.0,0.0,21751.6,22169.81,-418.21000000000276,-1.886394154934132,0.0
2025-08-27 19:50:00,21751.6,21751.6,0.0,0.0,21751.6,22169.81,-418.21000000000276,-1.886394154934132,0.0
2025-08-28 10:19:00,21807.74,21671.01,0.0,56.140000000003056,21807.74,22169.81,-362.0699999999997,-1.6331669058056866,0.258095956159561
2025-08-28 14:31:00,21807.74,21818.3,0.825,0.0,21807.74,22169.81,-362.0699999999997,-1.6331669058056866,0.0
2025-08-28 20:00:00,21807.74,21807.74,0.0,0.0,21807.74,22169.81,-362.0699999999997,-1.6331669058056866,0.0
2025-08-29 15:42:00,21750.85,21891.22,0.9593,-56.890000000003056,21750.85,22169.81,-418.96000000000276,-1.8897771338590756,-0.26087068169376126
2025-08-29 18:03:00,21750.85,21708.15,0.0,0.0,21750.85,22169.81,-418.96000000000276,-1.8897771338590756,0.0
2025-08-29 20:00:00,21750.85,21750.85,0.0,0.0,21750.85,22169.81,-418.96000000000276,-1.8897771338590756,0.0
2025-09-01 09:41:00,21675.12,21758.21,0.6205,-75.72999999999956,21675.12,22169.81,-494.6900000000023,-2.2313677925070277,-0.3481703013905184
2025-09-01 18:23:00,21675.12,21662.14,0.0,0.0,21675.12,22169.81,-494.6900000000023,-2.2313677925070277,0.0
2025-09-01 20:00:00,21675.12,21675.12,0.0,0.0,21675.12,22169.81,-494.6900000000023,-2.2313677925070277,0.0
2025-09-02 07:54:00,21751.73,21664.03,0.0,76.61000000000058,21751.73,22169.81,-418.08000000000175,-1.8858077719204707,0.3534467167886525
2025-09-02 15:51:00,21751.73,21842.2,0.4807,0.0,21751.73,22169.81,-418.08000000000175,-1.8858077719204707,0.0
2025-09-02 20:00:00,21751.73,21751.73,0.0,0.0,21751.73,22169.81,-418.08000000000175,-1.8858077719204707,0.0
2025-09-03 10:23:00,21651.28,21795.38,0.7112,-100.45000000000073,21651.28,22169.81,-518.5300000000025,-2.338901415934563,-0.4618023485948048
2025-09-03 12:45:00,21651.28,21655.68,0.0,0.0,21651.28,22169.81,-518.5300000000025,-2.338901415934563,0.0
2025-09-03 12:46:00,21651.28,21651.28,0.0,0.0,21651.28,22169.81,-518.5300000000025,-2.338901415934563,0.0
2025-09-04 15:15:00,21723.66,21599.76,0.0,72.38000000000102,21723.66,22169.81,-446.15000000000146,-2.0124213964846853,0.3342989421410698
2025-09-04 18:15:00,21723.66,21756.92,0.7124,0.0,21723.66,22169.81,-446.15000000000146,-2.0124213964846853,0.0
2025-09-04 20:00:00,21723.66,21723.66,0.0,0.0,21723.66,22169.81,-446.15000000000146,-2.0124213964846853,0.0
2025-09-05 14:33:00,21947.02,21682.82,0.0,223.36000000000058,21947.02,22169.81,-222.79000000000087,-1.004925166250865,1.028187699494471
2025-09-05 18:51:00,21947.02,22025.23,0.7945,0.0,21947.02,22169.81,-222.79000000000087,-1.004925166250865,0.0
2025-09-05 20:00:00,21947.02,21947.02,0.0,0.0,21947.02,22169.81,-222.79000000000087,-1.004925166250865,0.0
2025-09-08 09:21:00,21997.97,21921.37,0.0,50.95000000000073,21997.97,22169.81,-171.84000000000015,-0.7751081312830382,0.23214996842396246
2025-09-08 11:05:00,21997.97,22035.52,0.5673,0.0,21997.97,22169.81,-171.84000000000015,-0.7751081312830382,0.0
2025-09-08 20:00:00,21997.97,21997.97,0.0,0.0,21997.97,22169.81,-171.84000000000015,-0.7751081312830382,0.0
2025-09-09 12:55:00,21951.91,22301.9,1.1882,-46.06000000000131,21951.91,22169.81,-217.90000000000146,-0.9828681436602364,-0.20938295670010146
2025-09-09 18:16:00,21951.91,21924.59,0.0,0.0,21951.91,22169.81,-217.90000000000146,-0.9828681436602364,0.0
2025-09-09 20:00:00,21951.91,21951.91,0.0,0.0,21951.91,22169.81,-217.90000000000146,-0.9828681436602364,0.0
2025-09-10 10:44:00,21849.89,21890.36,0.0,-102.02000000000044,21849.89,22169.81,-319.9200000000019,-1.443043490223876,-0.46474315902352203
2025-09-10 15:21:00,21849.89,21956.46,1.0931,0.0,21849.89,22169.81,-319.9200000000019,-1.443043490223876,0.0
2025-09-10 15:30:00,21849.89,21849.89,0.0,0.0,21849.89,22169.81,-319.9200000000019,-1.443043490223876,0.0
2025-09-11 15:30:00,21745.76,22183.7,1.6228,-104.13000000000102,21745.76,22169.81,-424.0500000000029,-1.9127362841630258,-0.4765699049285878
2025-09-11 17:03:00,21745.76,21752.13,0.0,0.0,21745.76,22169.81,-424.0500000000029,-1.9127362841630258,0.0
2025-09-11 17:05:00,21745.76,21745.76,0.0,0.0,21745.76,22169.81,-424.0500000000029,-1.9127362841630258,0.0
2025-09-12 10:23:00,21800.88,21669.56,0.0,55.12000000000262,21800.88,22169.81,-368.9300000000003,-1.664109886372505,0.25347470035539166
2025-09-12 15:40:00,21800.88,21916.62,1.0038,0.0,21800.88,22169.81,-368.9300000000003,-1.664109886372505,0.0
2025-09-12 20:00:00,21800.88,21800.88,0.0,0.0,21800.88,22169.81,-368.9300000000003,-1.664109886372505,0.0
2025-09-15 09:26:00,21817.68,21735.03,0.0,16.799999999999272,21817.68,22169.81,-352.130000000001,-1.5883311584537756,0.07706110945979829
2025-09-15 16:02:00,21817.68,21851.62,1.0297,0.0,21817.68,22169.81,-352.130000000001,-1.5883311584537756,0.0
2025-09-15 20:00:00,21817.68,21817.68,0.0,0.0,21817.68,22169.81,-352.130000000001,-1.5883311584537756,0.0
2025-09-16 15:30:00,21942.61,21771.66,0.0,124.93000000000029,21942.61,22169.81,-227.20000000000073,-1.0248170823295315,0.5726090033404115
2025-09-16 19:57:00,21942.61,21944.14,0.638,0.0,21942.61,22169.81,-227.20000000000073,-1.0248170823295315,0.0
2025-09-16 20:00:00,21942.61,21942.61,0.0,0.0,21942.61,22169.81,-227.20000000000073,-1.0248170823295315,0.0
2025-09-17 11:00:00,21841.64,21960.52,0.8424,-100.97000000000116,21841.64,22169.81,-328.1700000000019,-1.4802562583982537,-0.4601549223178153
2025-09-17 13:03:00,21841.64,21844.94,0.0,0.0,21841.64,22169.81,-328.1700000000019,-1.4802562583982537,0.0
2025-09-17 13:04:00,21841.64,21841.64,0.0,0.0,21841.64,22169.81,-328.1700000000019,-1.4802562583982537,0.0
2025-09-18 10:52:00,22020.76,21804.94,0.0,179.11999999999898,22020.76,22169.81,-149.0500000000029,-0.6723106783504365,0.8200849386767615
2025-09-18 16:44:00,22020.76,22123.05,0.8588,0.0,22020.76,22169.81,-149.0500000000029,-0.6723106783504365,0.0
2025-09-18 20:00:00,22020.76,22020.76,0.0,0.0,22020.76,22169.81,-149.0500000000029,-0.6723106783504365,0.0
2025-09-19 07:15:00,21915.03,22038.69,0.4537,-105.72999999999956,21915.03,22169.81,-254.78000000000247,-1.1492204939961257,-0.48013783357159134
2025-09-19 14:48:00,21915.03,21918.79,0.0,0.0,21915.03,22169.81,-254.78000000000247,-1.1492204939961257,0.0
2025-09-19 14:55:00,21915.03,21915.03,0.0,0.0,21915.03,22169.81,-254.78000000000247,-1.1492204939961257,0.0
2025-09-22 10:57:00,21966.69,21872.74,0.0,51.659999999999854,21966.69,22169.81,-203.12000000000262,-0.9162009056460231,0.23572863007716555
2025-09-22 16:20:00,21966.69,21970.35,0.8193,0.0,21966.69,22169.81,-203.12000000000262,-0.9162009056460231,0.0
2025-09-22 20:00:00,21966.69,21966.69,0.0,0.0,21966.69,22169.81,-203.12000000000262,-0.9162009056460231,0.0
2025-09-23 12:22:00,21862.54,21999.5,1.25,-104.14999999999782,21862.54,22169.81,-307.27000000000044,-1.3859839123564903,-0.47412696223235196
2025-09-23 15:38:00,21862.54,21869.97,0.0,0.0,21862.54,22169.81,-307.27000000000044,-1.3859839123564903,0.0
2025-09-23 15:39:00,21862.54,21862.54,0.0,0.0,21862.54,22169.81,-307.27000000000044,-1.3859839123564903,0.0
2025-09-24 08:17:00,22098.08,21843.33,0.0,235.54000000000087,22098.08,22169.81,-71.72999999999956,-0.3235481043815872,1.0773679545011734
2025-09-24 19:37:00,22098.08,22106.36,0.9047,0.0,22098.08,22169.81,-71.72999999999956,-0.3235481043815872,0.0
2025-09-24 20:00:00,22098.08,22098.08,0.0,0.0,22098.08,22169.81,-71.72999999999956,-0.3235481043815872,0.0
2025-09-25 10:15:00,22409.12,22021.27,0.0,311.03999999999724,22409.12,22409.12,0.0,0.0,1.407543098766939
2025-09-25 19:19:00,22409.12,22425.36,1.0925,0.0,22409.12,22409.12,0.0,0.0,0.0
2025-09-25 20:00:00,22409.12,22409.12,0.0,0.0,22409.12,22409.12,0.0,0.0,0.0
2025-09-26 13:55:00,22427.27,22304.52,0.0,18.150000000001455,22427.27,22427.27,0.0,0.0,0.08099380966321505
2025-09-26 18:30:00,22427.27,22467.92,1.0237,0.0,22427.27,22427.27,0.0,0.0,0.0
2025-09-26 20:00:00,22427.27,22427.27,0.0,0.0,22427.27,22427.27,0.0,0.0,0.0
2025-09-29 08:37:00,22461.93,22410.65,0.0,34.659999999999854,22461.93,22461.93,0.0,0.0,0.15454399933652135
2025-09-29 11:17:00,22461.93,22481.15,0.556,0.0,22461.93,22461.93,0.0,0.0,0.0
2025-09-29 20:00:00,22461.93,22461.93,0.0,0.0,22461.93,22461.93,0.0,0.0,0.0
2025-09-30 07:33:00,22678.75,22431.83,0.0,216.8199999999997,22678.75,22678.75,0.0,0.0,0.9652776943032041
2025-09-30 17:57:00,22678.75,22706.27,0.9469,0.0,22678.75,22678.75,0.0,0.0,0.0
2025-09-30 20:00:00,22678.75,22678.75,0.0,0.0,22678.75,22678.75,0.0,0.0,0.0
2025-10-01 07:39:00,22827.47,22667.79,0.0,148.72000000000116,22827.47,22827.47,0.0,0.0,0.6557680648183923
2025-10-01 15:17:00,22827.47,22971.49,0.7836,0.0,22827.47,22827.47,0.0,0.0,0.0
2025-10-01 20:00:00,22827.47,22827.47,0.0,0.0,22827.47,22827.47,0.0,0.0,0.0
2025-10-02 09:44:00,22715.01,22721.18,0.0,-112.46000000000276,22715.01,22827.47,-112.46000000000276,-0.49265205473932394,-0.49265205473932394
2025-10-02 09:45:00,22715.01,22715.01,0.0,0.0,22715.01,22827.47,-112.46000000000276,-0.49265205473932394,0.0
2025-10-03 08:59:00,22612.11,22721.11,0.4841,-102.89999999999782,22612.11,22827.47,-215.36000000000058,-0.943424742207527,-0.45300442306650024
2025-10-03 16:45:00,22612.11,22630.43,0.0,0.0,22612.11,22827.47,-215.36000000000058,-0.943424742207527,0.0
2025-10-03 17:00:00,22612.11,22612.11,0.0,0.0,22612.11,22827.47,-215.36000000000058,-0.943424742207527,0.0
2025-10-06 12:43:00,22618.11,22653.57,0.3752,6.0,22618.11,22827.47,-209.36000000000058,-0.9171406204892639,0.02653445432558041
2025-10-06 16:06:00,22618.11,22571.58,0.0,0.0,22618.11,22827.47,-209.36000000000058,-0.9171406204892639,0.0
2025-10-06 20:00:00,22618.11,22618.11,0.0,0.0,22618.11,22827.47,-209.36000000000058,-0.9171406204892639,0.0
